Origin,Dest,Price/Ticket,Miles
SMF,IAH,323.54,1609
SMF,SNA,165.06,404
SMF,OGG,403.87,2404
SMF,OAK,154.75,75
SMF,ONT,152.05,390
SMF,RIC,326.13,2391
SMF,SDF,299.08,1933
SMF,BDL,316.24,2558
SMF,TUL,305.7,1419
SMF,ORF,281.75,2462
SMF,TUS,183.29,752
SMF,ILM,365.33,2429
SMF,IAD,357.36,2358
SMF,BUF,200.3,2241
SMF,ICT,267.66,1314
SMF,LBB,214.09,1156
SMF,OKC,238.41,1342
SMF,HOU,238.8,1624
SMF,LIT,262.17,1646
SMF,BTR,317,1814
SMF,BHM,286.13,1968
SMF,DAL,257.35,1442
SMF,MDW,237,1790
SMF,ROC,597,2293
SMF,ELP,252.54,981
SMF,BUR,151.67,358
SMF,LGB,119.06,387
SMF,HRL,203.21,1633
SMF,ISP,333.57,2553
SMF,AMA,188.4,1124
SMF,MAF,158.93,1187
DTW,PHL,230.42,453
DTW,LAX,314.29,1979
DTW,SAN,297.44,1956
DTW,SFO,401.3,2079
DTW,AUS,264.23,1149
DTW,BOS,208.67,632
DTW,MIA,208.35,1145
DTW,ORD,186.21,235
DTW,LGA,261.04,502
DTW,CLT,256.24,500
DTW,TPA,218.9,983
DTW,DFW,217.2,986
DTW,LAS,257.79,1749
DTW,MCI,229.47,629
DTW,MCO,210.04,957
DTW,FLL,209.65,1127
DTW,MSY,213.95,926
DTW,PBI,266.8,1086
DTW,PHX,283.09,1671
DTW,RSW,250.75,1084
DTW,MEM,276.09,610
DTW,MHT,182.14,610
DTW,SJU,170.17,1930
DTW,SLC,335.32,1481
DTW,MSP,262.89,528
DTW,SAT,248.06,1214
DTW,CLE,222.11,95
DTW,DEN,191.91,1123
DTW,SEA,308.06,1927
DTW,RDU,270.91,501
DTW,SMF,339.18,2013
DTW,PIT,295.84,201
DTW,PVD,190.1,615
DTW,ATL,206.85,594
DTW,BNA,216.11,456
DTW,DCA,231.81,405
DTW,STL,206.32,440
DTW,ABQ,257.14,1347
DTW,BOI,208.87,1660
DTW,JFK,229.84,509
DTW,BWI,153.24,409
DTW,EWR,238.16,488
DTW,JAX,203.02,813
DTW,OMA,216.34,651
DTW,PDX,275.45,1953
DTW,DSM,195,533
DTW,GEG,304.4,1703
DTW,IND,281.74,231
DTW,MKE,254.67,237
DTW,HNL,558.22,4475
DTW,IAH,152.74,1075
DTW,SJC,317.56,2062
DTW,SNA,368.09,1960
DTW,OGG,529.28,4417
DTW,RNO,375.73,1903
DTW,OAK,119.27,2068
DTW,ONT,268.81,1934
DTW,RIC,482,456
DTW,PNS,230.5,837
DTW,SDF,270.2,306
DTW,PWM,219.68,668
DTW,BDL,259.9,549
DTW,TUL,251.24,789
DTW,ORF,149.45,529
DTW,TUS,315.26,1664
DTW,IAD,180.5,383
DTW,CVG,346.83,229
DTW,GSP,311.63,508
DTW,SYR,263.73,374
DTW,BUF,287.26,241
DTW,EGE,254.09,1242
DTW,ICT,211.79,810
DTW,LBB,319,1165
DTW,SRQ,326.67,1022
DTW,ALB,238.47,489
DTW,CHS,207.64,667
DTW,OKC,206.36,900
DTW,LEX,173.25,296
DTW,HOU,183.86,1092
DTW,TLH,296.91,817
DTW,LIT,206.88,705
DTW,BHM,224.11,625
DTW,DAL,165.47,981
DTW,MDW,155.82,228
DTW,GRR,171.98,120
DTW,MSN,254.77,311
DTW,ROC,338.76,296
DTW,MSO,353.4,1541
DTW,GRB,294.49,287
DTW,MYR,96.05,636
DTW,ECP,182.48,829
DTW,ELP,135.16,1455
DTW,MFE,293.96,1391
DTW,BUR,253.83,1968
DTW,ATW,220.5,296
DTW,TYS,129.5,443
DTW,HRL,194.48,1369
DTW,ISP,126.02,540
DTW,AMA,227.5,1100
DTW,MAF,281.95,1255
DTW,TTN,74.58,464
DTW,GTF,269.88,1415
DTW,TVC,224.24,207
PIT,PHL,304.57,268
PIT,LAX,179.21,2136
PIT,SAN,174.05,2106
PIT,SFO,348.14,2254
PIT,AUS,120.08,1210
PIT,BOS,174.85,496
PIT,MIA,225,1013
PIT,ORD,197.72,413
PIT,LGA,223.29,335
PIT,CLT,254.76,366
PIT,TPA,173.48,873
PIT,DFW,254.52,1067
PIT,LAS,192.62,1910
PIT,MCI,237.27,773
PIT,MCO,168.41,834
PIT,FLL,147.61,994
PIT,MSY,137.71,918
PIT,PBI,138.78,952
PIT,PHX,268.84,1814
PIT,RSW,186.1,966
PIT,MEM,338.52,652
PIT,MHT,124.88,485
PIT,SJU,194.81,1739
PIT,SLC,273.45,1660
PIT,MSP,290.14,726
PIT,SAT,256.98,1276
PIT,DEN,239.86,1290
PIT,JAC,373.1,1575
PIT,SEA,302.41,2125
PIT,RDU,196.94,328
PIT,SMF,308.64,2191
PIT,DTW,257.65,201
PIT,PVD,328,467
PIT,ATL,216.84,526
PIT,BNA,164.91,462
PIT,STL,175.33,554
PIT,ABQ,218.83,1486
PIT,BOI,275.74,1850
PIT,JFK,248.31,340
PIT,KOA,497.74,4619
PIT,BWI,172.21,210
PIT,EWR,294.05,319
PIT,JAX,151.4,694
PIT,OMA,252.2,821
PIT,PDX,263.89,2148
PIT,GEG,315.19,1901
PIT,IND,147.66,326
PIT,MKE,190.17,431
PIT,FAT,215.38,2134
PIT,HNL,530.22,4652
PIT,IAH,281.88,1117
PIT,SJC,289.26,2236
PIT,SNA,305.31,2115
PIT,OGG,484.97,4592
PIT,RNO,230.56,2081
PIT,OAK,282.64,2244
PIT,ONT,211.16,2090
PIT,SAV,111.54,579
PIT,PNS,254.47,794
PIT,SDF,174.64,335
PIT,PWM,157,554
PIT,BDL,180.59,406
PIT,TUL,250.6,899
PIT,ORF,107.17,330
PIT,VPS,97.02,775
PIT,TUS,260.64,1798
PIT,IAD,182.97,182
PIT,GSP,170.89,401
PIT,EGE,377.79,1410
PIT,ICT,252,944
PIT,LBB,233.64,1278
PIT,SRQ,102.75,912
PIT,CHS,86.98,524
PIT,OKC,287.35,1010
PIT,HOU,229.17,1131
PIT,LIT,178.52,768
PIT,BHM,198.7,598
PIT,DAL,183.61,1060
PIT,MDW,169.98,402
PIT,GRR,163.83,319
PIT,MSN,211.41,504
PIT,BIS,631.33,1112
PIT,GRB,186.75,488
PIT,MYR,94.66,475
PIT,ECP,201.63,765
PIT,ELP,304.21,1572
PIT,BUR,320.45,2126
PIT,LGB,204,2126
PIT,HRL,228.54,1403
PIT,ISP,165.99,375
PIT,CRP,297.76,1318
PIT,PGD,107.34,941
PIT,PIE,105.24,878
PIT,SFB,92.24,809
PIT,GTF,310.76,1613
PIT,FCA,330.89,1752
PVD,PHL,247.06,237
PVD,LAX,269.04,2592
PVD,SAN,336.68,2567
PVD,AUS,196.37,1662
PVD,MIA,147.68,1209
PVD,ORD,182.01,849
PVD,CLT,214.13,683
PVD,TPA,181.69,1136
PVD,LAS,251.94,2363
PVD,MCI,232.26,1234
PVD,MCO,183.26,1072
PVD,FLL,200.06,1188
PVD,MSY,181.49,1326
PVD,PBI,206.18,1148
PVD,PHX,248.35,2277
PVD,RSW,180.65,1200
PVD,SJU,208.48,1636
PVD,SLC,189.74,2093
PVD,MSP,263.01,1117
PVD,SAT,267.37,1728
PVD,CLE,166.51,541
PVD,DEN,166.82,1737
PVD,SEA,254.99,2496
PVD,RDU,109.04,566
PVD,SMF,344.68,2624
PVD,DTW,185.52,615
PVD,PIT,174.6,467
PVD,ATL,219.66,903
PVD,BNA,179.78,906
PVD,DCA,133.13,356
PVD,STL,226.04,1020
PVD,ABQ,262.94,1950
PVD,BWI,163.21,327
PVD,JAX,213.22,962
PVD,CMH,217.57,612
PVD,OMA,250.47,1265
PVD,PDX,218.7,2535
PVD,DSM,225.5,1148
PVD,GEG,366.97,2274
PVD,IND,193.51,792
PVD,MKE,188.81,846
PVD,SJC,259.17,2675
PVD,SNA,301.79,2573
PVD,OAK,266.96,2681
PVD,ONT,471.78,2547
PVD,PNS,221.06,1171
PVD,SDF,203.8,797
PVD,ORF,189.21,420
PVD,TUS,197.26,2264
PVD,IAD,140.07,371
PVD,CVG,84.67,722
PVD,STT,348.37,1655
PVD,BUF,180.54,383
PVD,CHS,179.98,771
PVD,OKC,323.22,1477
PVD,HOU,238.21,1571
PVD,BHM,234.43,1009
PVD,DAL,206.79,1521
PVD,MDW,187.4,842
PVD,GRR,197.31,726
PVD,MOB,331,1205
PVD,MYR,69.94,690
PVD,BUR,297.75,2582
PVD,PGD,118.52,1184
PVD,PIE,105.2,1145
ATL,PHL,207.93,666
ATL,LAX,297.74,1947
ATL,SAN,352.12,1892
ATL,SFO,386.22,2139
ATL,AUS,214.62,813
ATL,BOS,181.39,946
ATL,MIA,187.96,594
ATL,ORD,191.07,606
ATL,LGA,251.41,762
ATL,CLT,245.29,226
ATL,TPA,184.26,406
ATL,DFW,216.33,731
ATL,LAS,262.21,1747
ATL,MCI,197.73,692
ATL,MCO,173.55,404
ATL,FLL,169.46,581
ATL,MSY,186.06,425
ATL,PBI,211.56,545
ATL,PHX,296.19,1587
ATL,RSW,221.32,515
ATL,MEM,281.75,332
ATL,MHT,184.53,952
ATL,SJU,272.67,1547
ATL,SLC,310.86,1590
ATL,MSP,243.46,907
ATL,SAT,215.26,874
ATL,CLE,175.66,554
ATL,DEN,224.19,1199
ATL,JAC,394.32,1572
ATL,SEA,365.86,2182
ATL,RDU,220.35,356
ATL,SMF,360.31,2092
ATL,DTW,205.72,594
ATL,PIT,219.55,526
ATL,PVD,221.03,903
ATL,BNA,236.45,214
ATL,DCA,250.31,547
ATL,STL,188.17,484
ATL,ABQ,282.2,1269
ATL,BOI,281.21,1838
ATL,JFK,222.62,760
ATL,KOA,484.73,4447
ATL,BWI,185.27,577
ATL,EWR,277.27,746
ATL,JAX,203.54,270
ATL,CMH,187.75,447
ATL,OMA,259.33,821
ATL,PDX,357.88,2172
ATL,COS,218.81,1184
ATL,DSM,258.46,743
ATL,GEG,189.49,1969
ATL,HDN,357.96,1340
ATL,IND,202.13,432
ATL,MKE,200.12,669
ATL,MTJ,366.11,1352
ATL,HNL,593.77,4502
ATL,LIH,505.28,4561
ATL,IAH,190.3,689
ATL,SJC,328.9,2116
ATL,SNA,366.61,1919
ATL,OGG,492.22,4431
ATL,RNO,267.29,1993
ATL,OAK,256.67,2130
ATL,ONT,147.59,1900
ATL,PSP,304.67,1840
ATL,RIC,210.2,481
ATL,SAV,240.83,214
ATL,PNS,249.69,271
ATL,SDF,261.31,321
ATL,PWM,234.84,1027
ATL,BDL,262.61,859
ATL,TUL,256.36,674
ATL,ORF,250.08,516
ATL,VPS,234.27,250
ATL,TUS,331.55,1541
ATL,ILM,218.96,377
ATL,IAD,228.07,534
ATL,CVG,249.63,373
ATL,GSP,166.82,153
ATL,STT,422.66,1599
ATL,STX,419.17,1638
ATL,SYR,265.66,794
ATL,BUF,246.37,712
ATL,EGE,400.98,1312
ATL,ICT,262.33,782
ATL,LBB,208.89,1001
ATL,ANC,513.15,3417
ATL,SRQ,260.42,444
ATL,BZN,401.46,1640
ATL,AGS,228.24,143
ATL,ALB,277.58,853
ATL,CHS,252.05,259
ATL,GSO,228.53,306
ATL,OKC,283.12,761
ATL,LEX,247.39,304
ATL,HOU,180.82,696
ATL,ROA,213.75,357
ATL,TLH,246.87,223
ATL,LFT,243.64,503
ATL,CRW,224.15,363
ATL,FNT,181.6,645
ATL,LIT,263.91,453
ATL,JAN,260.65,341
ATL,BTR,243.87,448
ATL,GPT,231.09,352
ATL,BHM,208.49,134
ATL,DAL,187.99,721
ATL,MDW,176.94,591
ATL,MDT,270.64,620
ATL,EVV,227.44,350
ATL,GRR,236.93,640
ATL,MSN,259.91,707
ATL,CHA,175.41,106
ATL,XNA,321.78,589
ATL,DAY,235.22,432
ATL,ROC,255.48,749
ATL,EYW,282.59,646
ATL,MLB,199.63,442
ATL,CID,238.31,694
ATL,MOB,247.92,302
ATL,CAK,195.41,528
ATL,GNV,247.41,300
ATL,MSO,372.67,1800
ATL,FAR,179.17,1123
ATL,FSD,293.06,954
ATL,GRB,291.73,774
ATL,MYR,240.25,317
ATL,ECP,248.82,240
ATL,PHF,208.33,508
ATL,ELP,285.64,1282
ATL,MFR,288.89,2163
ATL,BTV,293.1,961
ATL,BUR,318.68,1941
ATL,DAB,200.51,366
ATL,HPN,245.15,780
ATL,FAY,203.14,331
ATL,CHO,210.79,457
ATL,ABE,243.14,692
ATL,CAE,211.88,192
ATL,TRI,240.32,227
ATL,ATW,269.15,765
ATL,TYS,213.83,152
ATL,HRL,262.6,942
ATL,AVL,221.53,164
ATL,ISP,105.48,795
ATL,MAF,279.52,1040
ATL,AVP,228.97,714
ATL,HSV,221.07,151
ATL,BMI,288.5,533
ATL,TTN,87.59,701
ATL,SBN,324.06,566
ATL,FCA,392.53,1842
ATL,SHV,183,551
ATL,ACY,77.81,679
ATL,TVC,227.65,769
BNA,PHL,191.56,675
BNA,LAX,297.16,1797
BNA,SAN,290.45,1751
BNA,SFO,272.91,1969
BNA,AUS,246.43,756
BNA,BOS,180.28,942
BNA,MIA,180.93,806
BNA,ORD,229.51,409
BNA,LGA,206.54,764
BNA,CLT,188.63,328
BNA,TPA,182.11,612
BNA,DFW,257.76,631
BNA,LAS,218.21,1587
BNA,MCI,202.51,491
BNA,MCO,171.21,616
BNA,FLL,169.5,793
BNA,MSY,198.42,471
BNA,PBI,197.14,757
BNA,PHX,270,1449
BNA,RSW,146.57,722
BNA,MHT,186.37,938
BNA,SJU,212.28,1753
BNA,SLC,298,1404
BNA,MSP,202.76,695
BNA,SAT,241.84,822
BNA,CLE,165.54,448
BNA,DEN,191.06,1014
BNA,SEA,251.32,1978
BNA,RDU,162.83,442
BNA,SMF,248.21,1917
BNA,DTW,216.9,456
BNA,PIT,165.05,462
BNA,PVD,188.44,906
BNA,ATL,222.74,214
BNA,DCA,201.39,562
BNA,STL,165.23,272
BNA,ABQ,229,1123
BNA,BOI,291.55,1643
BNA,KOA,429.98,4301
BNA,BWI,215.57,587
BNA,EWR,260.91,748
BNA,JAX,175.36,483
BNA,CMH,185.9,337
BNA,OMA,224.92,612
BNA,PDX,254.95,1973
BNA,DSM,178.45,530
BNA,GEG,196.58,1763
BNA,IND,161.89,249
BNA,MKE,124.41,475
BNA,IAH,229.93,657
BNA,SJC,246.61,1947
BNA,SNA,258.78,1772
BNA,RNO,238.46,1815
BNA,OAK,264.22,1959
BNA,ONT,272.63,1751
BNA,RIC,98.1,527
BNA,SAV,65.89,417
BNA,PNS,162.25,391
BNA,PWM,213.82,1010
BNA,BDL,240.71,852
BNA,TUL,243.76,515
BNA,ORF,208.86,585
BNA,VPS,73.45,389
BNA,TUS,216.48,1414
BNA,ILM,194.9,513
BNA,IAD,219.56,542
BNA,CVG,134.5,230
BNA,GSP,298,265
BNA,SYR,92.57,741
BNA,BUF,197.16,633
BNA,ICT,212.76,605
BNA,LBB,263.67,876
BNA,ALB,259.07,825
BNA,CHS,190.62,439
BNA,OKC,162,616
BNA,HOU,227.22,670
BNA,LIT,192.37,327
BNA,DAL,208.7,623
BNA,MDW,205.86,395
BNA,GRR,199.98,470
BNA,MSN,220.09,504
BNA,ROC,177.08,680
BNA,MLB,224.81,656
BNA,MYR,73.72,471
BNA,ECP,173.33,401
BNA,ELP,240.07,1167
BNA,BUR,241.46,1791
BNA,DAB,228.9,580
BNA,HRL,232.91,941
BNA,ISP,207.59,803
BNA,AMA,235.29,847
BNA,CRP,258,857
BNA,MAF,291.05,935
BNA,TTN,102.21,706
BNA,PGD,85.39,692
BNA,PIE,88.79,612
DCA,PHL,338,119
DCA,LAX,307.18,2311
DCA,SAN,284.47,2276
DCA,SFO,382.5,2442
DCA,AUS,301.05,1315
DCA,BOS,217.6,399
DCA,MIA,246.96,919
DCA,ORD,267.21,612
DCA,LGA,196.37,214
DCA,CLT,241.51,331
DCA,TPA,193.14,814
DCA,DFW,299.22,1192
DCA,LAS,294.65,2089
DCA,MCI,236.11,949
DCA,MCO,177.1,759
DCA,FLL,203.93,899
DCA,MSY,210.54,969
DCA,PBI,227.41,857
DCA,PHX,344.85,1979
DCA,RSW,218.77,892
DCA,MEM,165.13,762
DCA,SJU,268.74,1554
DCA,SLC,360.75,1851
DCA,MSP,294.73,931
DCA,SAT,222.95,1380
DCA,CLE,185.92,310
DCA,DEN,219.03,1476
DCA,SEA,378.99,2329
DCA,SMF,255.15,2381
DCA,DTW,230.81,405
DCA,PVD,133,356
DCA,ATL,251.96,547
DCA,BNA,204.04,562
DCA,STL,213.13,719
DCA,ABQ,286.79,1650
DCA,BOI,236.43,2049
DCA,JFK,152.66,213
DCA,EWR,271.94,199
DCA,JAX,169.48,634
DCA,CMH,132.82,323
DCA,OMA,191.03,1012
DCA,PDX,342.96,2350
DCA,DSM,149.74,897
DCA,GEG,221.09,2105
DCA,IND,238.81,500
DCA,MKE,199.04,634
DCA,HNL,513.6,4840
DCA,LIH,534.35,4889
DCA,IAH,356.72,1208
DCA,SJC,240,2424
DCA,RNO,369.79,2273
DCA,OAK,275.05,2432
DCA,ONT,282.61,2265
DCA,PNS,210.26,816
DCA,SDF,335.25,474
DCA,BDL,156.47,313
DCA,TUS,225.74,1955
DCA,CVG,157.14,411
DCA,EGE,455.17,1596
DCA,ICT,217.18,1110
DCA,LBB,380.81,1425
DCA,BZN,376.4,1797
DCA,CHS,155.31,444
DCA,OKC,186.82,1158
DCA,HOU,238.39,1218
DCA,BTR,601,985
DCA,BHM,198.11,653
DCA,DAL,201.59,1184
DCA,MDW,214.82,601
DCA,GRR,157.77,524
DCA,MOB,345.89,849
DCA,FSD,322.75,1074
DCA,GRB,321.89,692
DCA,ECP,201.28,769
DCA,ELP,271.91,1719
DCA,BUR,356.86,2302
DCA,LGB,212.58,2300
DCA,AMA,170.78,1382
DCA,CRP,166,1404
DCA,MAF,257.23,1492
DCA,ACK,192.3,405
STL,PHL,245.36,814
STL,LAX,273.57,1592
STL,SAN,215.49,1557
STL,SFO,255.66,1735
STL,AUS,219.36,721
STL,BOS,286.15,1047
STL,MIA,220.13,1068
STL,ORD,203.02,258
STL,LGA,216.15,888
STL,CLT,297.8,575
STL,TPA,192.95,869
STL,DFW,231.76,550
STL,LAS,195.24,1371
STL,MCI,151.95,237
STL,MCO,180.77,882
STL,FLL,221.72,1057
STL,MSY,219.01,604
STL,PBI,184.27,1023
STL,PHX,245.56,1262
STL,RSW,198.44,979
STL,MEM,439,256
STL,MHT,264.36,1031
STL,SJU,297.12,2024
STL,SLC,253.89,1156
STL,MSP,230.96,448
STL,SAT,225.24,786
STL,CLE,171.35,487
STL,DEN,177,770
STL,SEA,266.34,1709
STL,RDU,238.89,667
STL,SMF,263.49,1679
STL,DTW,204.22,440
STL,PIT,176.43,554
STL,PVD,226.37,1020
STL,ATL,189,484
STL,BNA,162.61,272
STL,DCA,213.51,719
STL,ABQ,208.19,934
STL,BOI,256.38,1383
STL,BWI,230,738
STL,EWR,233.7,872
STL,JAX,142.18,753
STL,CMH,181.07,409
STL,OMA,174.76,342
STL,PDX,232.8,1708
STL,DSM,141.23,259
STL,GEG,269.27,1493
STL,IND,128.5,229
STL,MKE,177.15,317
STL,IAH,240.77,667
STL,SJC,255.22,1715
STL,SNA,279.36,1569
STL,RNO,263.83,1574
STL,OAK,247.9,1725
STL,ONT,289,1546
STL,PNS,222.53,598
STL,BDL,202.79,957
STL,TUL,178.44,351
STL,ORF,237.81,785
STL,TUS,211.56,1244
STL,IAD,384,696
STL,CVG,178.68,308
STL,GSP,170.74,524
STL,BUF,209.55,674
STL,ICT,135.72,392
STL,LBB,228.14,729
STL,ALB,224.06,910
STL,CHS,208.46,706
STL,OKC,212.07,462
STL,HOU,227.03,687
STL,LIT,152.83,296
STL,BHM,210.65,411
STL,DAL,194.46,546
STL,MDW,187.62,251
STL,GRR,192.14,382
STL,ROC,148,729
STL,ECP,227.01,634
STL,ELP,190.24,1022
STL,BUR,261.11,1583
STL,HRL,232.28,961
STL,ISP,201.36,929
STL,AMA,224.53,672
STL,CRP,243.75,861
STL,MAF,264.65,815
ABQ,PHL,226.59,1747
ABQ,LAX,158.62,677
ABQ,SAN,157.61,628
ABQ,SFO,174.93,896
ABQ,AUS,140.13,619
ABQ,BOS,197,1974
ABQ,ORD,275.81,1118
ABQ,CLT,303,1449
ABQ,TPA,260.45,1498
ABQ,DFW,245.79,569
ABQ,LAS,159,486
ABQ,MCI,240.66,718
ABQ,MCO,204.88,1553
ABQ,FLL,246.22,1688
ABQ,MSY,254.86,1014
ABQ,PBI,262.33,1671
ABQ,PHX,154.24,328
ABQ,RSW,296.16,1584
ABQ,MEM,190.48,942
ABQ,MHT,290.24,1955
ABQ,SJU,303.3,2734
ABQ,SLC,190.7,493
ABQ,MSP,262.06,981
ABQ,SAT,202.61,609
ABQ,CLE,317.62,1411
ABQ,DEN,142.77,349
ABQ,SEA,189.42,1180
ABQ,RDU,211.61,1565
ABQ,SMF,200.51,866
ABQ,DTW,212.34,1347
ABQ,PIT,232.29,1486
ABQ,PVD,290.21,1950
ABQ,ATL,286.21,1269
ABQ,BNA,257.8,1123
ABQ,DCA,254.78,1650
ABQ,STL,231.59,934
ABQ,BOI,220.33,781
ABQ,JFK,215.17,1826
ABQ,BWI,288.32,1670
ABQ,EWR,295.69,1805
ABQ,JAX,200.34,1480
ABQ,CMH,239.33,1342
ABQ,OMA,252.38,725
ABQ,PDX,194.1,1111
ABQ,DSM,204.47,833
ABQ,GEG,284.81,1035
ABQ,IND,214.14,1161
ABQ,MKE,227.73,1142
ABQ,IAH,247.27,744
ABQ,SJC,183.84,870
ABQ,SNA,173.46,650
ABQ,RNO,166.51,787
ABQ,OAK,206.5,889
ABQ,ONT,208.76,630
ABQ,PNS,261.77,1172
ABQ,SDF,201.78,1178
ABQ,BDL,283.21,1886
ABQ,TUL,207.4,608
ABQ,ORF,303.64,1702
ABQ,TUS,272,321
ABQ,CVG,234.47,1241
ABQ,BUF,311.88,1588
ABQ,LBB,414,290
ABQ,AGS,354.44,1412
ABQ,CHS,328.31,1528
ABQ,OKC,226.21,510
ABQ,HOU,250.37,759
ABQ,LIT,208,817
ABQ,BHM,251.87,1138
ABQ,DAL,211.25,580
ABQ,MDW,255.67,1121
ABQ,GRR,228.88,1253
ABQ,ROC,292.48,1643
ABQ,BTV,275.35,1881
ABQ,BUR,165.81,672
ABQ,LGB,239,664
ABQ,HRL,266.53,807
ABQ,ISP,210.68,1861
ABQ,CRP,270.04,734
ABQ,MAF,377.91,332
BOI,PHL,272.24,2113
BOI,LAX,102.41,674
BOI,SAN,145.81,749
BOI,SFO,236.65,522
BOI,AUS,211.49,1375
BOI,MIA,324.37,2358
BOI,LGA,151,2159
BOI,TPA,282.97,2155
BOI,DFW,294.52,1272
BOI,LAS,145.29,519
BOI,MCI,196.48,1152
BOI,MCO,495.2,2194
BOI,FLL,298.15,2352
BOI,MSY,247.57,1706
BOI,PBI,315,2328
BOI,PHX,168.33,735
BOI,MEM,320.5,1516
BOI,SLC,184.25,290
BOI,MSP,278.44,1142
BOI,SAT,251.09,1377
BOI,CLE,294.18,1750
BOI,DEN,180.96,649
BOI,SEA,137.48,399
BOI,RDU,227.13,2045
BOI,SMF,127.66,437
BOI,PIT,303.37,1850
BOI,ATL,276.59,1838
BOI,BNA,222.9,1643
BOI,DCA,260.7,2049
BOI,STL,230.98,1383
BOI,ABQ,170.5,781
BOI,BWI,217.97,2059
BOI,EWR,195.32,2147
BOI,CMH,219.94,1728
BOI,OMA,279.22,1048
BOI,PDX,152,344
BOI,DSM,227.42,1157
BOI,GEG,121.03,287
BOI,IND,166.48,1563
BOI,MKE,278.97,1423
BOI,SJC,151.26,523
BOI,SNA,187.66,688
BOI,RNO,196.18,335
BOI,OAK,179.59,512
BOI,ONT,168.88,660
BOI,PNS,383.09,1828
BOI,BDL,326.75,2192
BOI,TUL,236.79,1190
BOI,TUS,199.52,840
BOI,IAD,218.57,2025
BOI,CVG,216.31,1661
BOI,SYR,315.63,2002
BOI,ICT,114.44,1066
BOI,OKC,198.04,1140
BOI,HOU,253.62,1501
BOI,LIT,185.25,1419
BOI,DAL,205.18,1282
BOI,MDW,241.51,1448
BOI,GRR,362,1542
BOI,ROC,319.29,1925
BOI,GRB,311.44,1394
BOI,ECP,346.67,1899
BOI,ELP,200.17,972
BOI,BUR,172.06,656
BOI,LGB,120.21,680
BOI,AMA,156.05,965
BOI,AZA,88.6,749
JFK,PHL,390.88,94
JFK,LAX,356.21,2475
JFK,SAN,333.86,2446
JFK,SFO,338.38,2586
JFK,AUS,273.17,1521
JFK,BOS,176.34,187
JFK,MIA,234.52,1089
JFK,ORD,176.9,740
JFK,CLT,176.95,541
JFK,TPA,218.93,1005
JFK,DFW,224.41,1391
JFK,LAS,305.78,2248
JFK,MCO,213.37,944
JFK,FLL,227.73,1069
JFK,MSY,265.48,1182
JFK,PBI,234.57,1028
JFK,PHX,310.03,2153
JFK,RSW,252.54,1074
JFK,SJU,268.82,1598
JFK,SLC,322.34,1990
JFK,MSP,236.36,1029
JFK,SAT,289.46,1587
JFK,CLE,295.59,425
JFK,DEN,231.06,1626
JFK,JAC,452.24,1894
JFK,SEA,287.2,2422
JFK,RDU,185.7,427
JFK,SMF,269.65,2521
JFK,DTW,217.92,509
JFK,PIT,172.5,340
JFK,ATL,223.16,760
JFK,DCA,150.98,213
JFK,ABQ,220.8,1826
JFK,KOA,376.32,4953
JFK,JAX,201.91,828
JFK,CMH,246,483
JFK,PDX,272.9,2454
JFK,IND,164.46,665
JFK,HNL,495.13,4983
JFK,SJC,250.78,2569
JFK,SNA,332.7,2454
JFK,OGG,411.65,4924
JFK,RNO,251.9,2411
JFK,OAK,240.95,2576
JFK,ONT,235.93,2429
JFK,PSP,264.72,2378
JFK,SAV,171.08,718
JFK,PWM,167.64,273
JFK,IAD,147.71,228
JFK,STT,313.6,1623
JFK,SYR,151.59,209
JFK,BUF,178.69,301
JFK,EGE,444.92,1746
JFK,SRQ,226.11,1041
JFK,CHS,192.35,636
JFK,HOU,227.55,1428
JFK,ROC,172.23,264
JFK,MOB,290.5,1062
JFK,BTV,153.69,266
JFK,BUR,274.78,2465
JFK,LGB,279.4,2465
JFK,BQN,226.58,1576
JFK,DAB,196.3,891
JFK,ORH,94.46,150
JFK,PSE,209.97,1617
JFK,BGR,175.79,382
JFK,ACK,231.45,199
JFK,MVY,229.73,173
JFK,HYA,197.88,196
KOA,LAX,385.93,2504
KOA,SAN,330.33,2556
KOA,SFO,402.56,2367
KOA,BOS,430,5071
KOA,ORD,509.06,4213
KOA,LGA,523.2,4946
KOA,CLT,532.88,4629
KOA,DFW,644.19,3724
KOA,PHX,404.57,2860
KOA,SLC,304.91,2966
KOA,MSP,464.73,3951
KOA,CLE,358.38,4528
KOA,DEN,494.43,3329
KOA,SEA,383.67,2688
KOA,SMF,323.49,2435
KOA,DTW,629.08,4446
KOA,PIT,446.91,4619
KOA,ATL,363.74,4447
KOA,BNA,513.03,4301
KOA,JFK,438.22,4953
KOA,EWR,483.14,4932
KOA,CMH,404.3,4483
KOA,PDX,375.85,2607
KOA,HNL,133.58,163
KOA,LIH,140.3,263
KOA,SJC,325.11,2384
KOA,OGG,123.88,84
KOA,OAK,322.78,2378
KOA,ANC,413.37,2874
KOA,BLI,339.6,2732
BWI,PHL,221.5,90
BWI,LAX,218.38,2329
BWI,SAN,226.04,2295
BWI,SFO,316.53,2457
BWI,AUS,285.9,1342
BWI,BOS,147.4,369
BWI,MIA,185.19,946
BWI,ORD,185.73,622
BWI,CLT,176.84,361
BWI,TPA,185.31,842
BWI,DFW,224.45,1217
BWI,LAS,207.73,2106
BWI,MCI,227.46,967
BWI,MCO,164.82,787
BWI,FLL,163.14,925
BWI,MSY,168.87,998
BWI,PBI,208.11,883
